APPLICATION_ID,CORE_PROJECT_NUM,PROJECT_NUM,FY,ORG_NAME,ORG_COUNTRY,FIELD,DATE_OF_CHANGE,OLD_VALUE,NEW_VALUE
10358832,R15CA260420,1R15CA260420-01A1,2022,ROCHESTER INSTITUTE OF TECHNOLOGY,UNITED STATES,PROJECT_END,2025-04-20,2025-05-31,2026-05-31
10369003,R01MH117172,5R01MH117172-04,2022,GEORGIA INSTITUTE OF TECHNOLOGY,UNITED STATES,BUDGET_END,2025-04-20,2025-02-28,2026-02-28
10369003,R01MH117172,5R01MH117172-04,2022,GEORGIA INSTITUTE OF TECHNOLOGY,UNITED STATES,PROJECT_END,2025-04-20,2025-02-28,2026-02-28
10373725,OT2HL161847,1OT2HL161847-01,2021,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,UNITED STATES,BUDGET_END,2025-04-20,2025-05-23,2026-05-23
10373725,OT2HL161847,1OT2HL161847-01,2021,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,UNITED STATES,PROJECT_END,2025-04-20,2025-05-23,2026-05-23
10374068,R01DK121298,5R01DK121298-04,2022,UNIVERSITY OF SOUTHERN CALIFORNIA,UNITED STATES,BUDGET_END,2025-04-20,2025-03-31,2026-03-31
10374068,R01DK121298,5R01DK121298-04,2022,UNIVERSITY OF SOUTHERN CALIFORNIA,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10394277,R01AR070547,5R01AR070547-05,2022,CITY COLLEGE OF NEW YORK,UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2026-04-30
10394277,R01AR070547,5R01AR070547-05,2022,CITY COLLEGE OF NEW YORK,UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2026-04-30
10398005,R01AG060539,5R01AG060539-05,2022,BRIGHAM AND WOMEN'S HOSPITAL,UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2025-09-30
10398005,R01AG060539,5R01AG060539-05,2022,BRIGHAM AND WOMEN'S HOSPITAL,UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2025-09-30
10402922,R01AG058549,5R01AG058549-05,2022,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2026-04-30
10402922,R01AG058549,5R01AG058549-05,2022,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2026-04-30
10438398,R15NS101608,2R15NS101608-02A1,2022,SOUTHERN ILLINOIS UNIV AT EDWARDSVILLE,UNITED STATES,BUDGET_END,2025-04-20,2025-03-31,2026-03-31
10438398,R15NS101608,2R15NS101608-02A1,2022,SOUTHERN ILLINOIS UNIV AT EDWARDSVILLE,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10477226,U24EY029890,5U24EY029890-05,2022,CHILDREN'S HOSP OF PHILADELPHIA,UNITED STATES,BUDGET_END,2025-04-20,2024-08-31,2025-05-31
10477226,U24EY029890,5U24EY029890-05,2022,CHILDREN'S HOSP OF PHILADELPHIA,UNITED STATES,PROJECT_END,2025-04-20,2024-08-31,2025-05-31
10547300,R43AG074888,1R43AG074888-01A1,2023,STEXOLE LLC,UNITED STATES,BUDGET_END,2025-04-20,2025-03-31,2026-03-31
10547300,R43AG074888,1R43AG074888-01A1,2023,STEXOLE LLC,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10553618,R21AR078939,5R21AR078939-02,2023,UNIVERSITY OF CALIFORNIA-IRVINE,UNITED STATES,BUDGET_END,2025-04-20,2024-12-31,2025-12-31
10553618,R21AR078939,5R21AR078939-02,2023,UNIVERSITY OF CALIFORNIA-IRVINE,UNITED STATES,PROJECT_END,2025-04-20,2024-12-31,2025-12-31
10553704,U01AI136994,5U01AI136994-05,2023,UNIVERSITY OF WISCONSIN-MADISON,UNITED STATES,BUDGET_END,2025-04-20,2025-01-31,2026-01-31
10553704,U01AI136994,5U01AI136994-05,2023,UNIVERSITY OF WISCONSIN-MADISON,UNITED STATES,PROJECT_END,2025-04-20,2025-01-31,2026-01-31
10576384,R01MH119383,5R01MH119383-05,2023,UNIVERSITY OF CALIFORNIA BERKELEY,UNITED STATES,BUDGET_END,2025-04-20,2025-01-31,2025-07-31
10576384,R01MH119383,5R01MH119383-05,2023,UNIVERSITY OF CALIFORNIA BERKELEY,UNITED STATES,PROJECT_END,2025-04-20,2025-01-31,2025-07-31
10576916,R01DA046401,5R01DA046401-05,2023,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,UNITED STATES,BUDGET_END,2025-04-20,2025-02-28,2025-08-31
10576916,R01DA046401,5R01DA046401-05,2023,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,UNITED STATES,PROJECT_END,2025-04-20,2025-02-28,2025-08-31
10590310,R24DA057659,1R24DA057659-01,2022,UNIVERSITY OF TEXAS HLTH SCIENCE CENTER,UNITED STATES,BUDGET_END,2025-04-20,2025-09-29,2026-09-29
10590310,R24DA057659,1R24DA057659-01,2022,UNIVERSITY OF TEXAS HLTH SCIENCE CENTER,UNITED STATES,PROJECT_END,2025-04-20,2025-09-29,2026-09-29
10590755,R44EY030385,5R44EY030385-03,2023,NEWHAPTICS CORP.,UNITED STATES,BUDGET_END,2025-04-20,2025-03-31,2026-03-31
10590755,R44EY030385,5R44EY030385-03,2023,NEWHAPTICS CORP.,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10592327,R01NS088479,5R01NS088479-09,2023,STATE UNIVERSITY NEW YORK STONY BROOK,UNITED STATES,BUDGET_END,2025-04-20,2025-03-31,2026-03-31
10592327,R01NS088479,5R01NS088479-09,2023,STATE UNIVERSITY NEW YORK STONY BROOK,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10592379,U01AI143514,5U01AI143514-05,2023,BOSTON CHILDREN'S HOSPITAL,UNITED STATES,BUDGET_END,2025-04-20,2025-03-31,2026-03-31
10592379,U01AI143514,5U01AI143514-05,2023,BOSTON CHILDREN'S HOSPITAL,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10596991,R01DA048094,5R01DA048094-06,2023,UNIVERSITY OF MISSOURI-COLUMBIA,UNITED STATES,BUDGET_END,2025-04-20,2025-03-31,2026-03-31
10596991,R01DA048094,5R01DA048094-06,2023,UNIVERSITY OF MISSOURI-COLUMBIA,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10597629,R01AI144126,5R01AI144126-04,2023,UNIVERSITY OF KENTUCKY,UNITED STATES,BUDGET_END,2025-04-20,2025-03-31,2026-03-31
10597629,R01AI144126,5R01AI144126-04,2023,UNIVERSITY OF KENTUCKY,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10598134,R21DE031074,5R21DE031074-02,2023,UNIVERSITY OF CALIFORNIA LOS ANGELES,UNITED STATES,BUDGET_END,2025-04-20,2025-03-31,2026-03-31
10598134,R21DE031074,5R21DE031074-02,2023,UNIVERSITY OF CALIFORNIA LOS ANGELES,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10598562,R01DK124503,5R01DK124503-04,2023,UNIVERSITY OF CALIFORNIA LOS ANGELES,UNITED STATES,BUDGET_END,2025-04-20,2025-03-31,2026-03-31
10598562,R01DK124503,5R01DK124503-04,2023,UNIVERSITY OF CALIFORNIA LOS ANGELES,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10598593,R44NS124442,5R44NS124442-02,2023,"VASOPTIC MEDICAL, INC.",UNITED STATES,BUDGET_END,2025-04-20,2025-03-31,2026-03-31
10598593,R44NS124442,5R44NS124442-02,2023,"VASOPTIC MEDICAL, INC.",UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10599943,R01AI064478,5R01AI064478-16,2023,UNIVERSITY OF SOUTH FLORIDA,UNITED STATES,BUDGET_END,2025-04-20,2025-03-31,2026-03-31
10599943,R01AI064478,5R01AI064478-16,2023,UNIVERSITY OF SOUTH FLORIDA,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10601117,R01EY026525,5R01EY026525-08,2023,UNIVERSITY OF PENNSYLVANIA,UNITED STATES,BUDGET_END,2025-04-20,2025-03-31,2025-09-30
10601117,R01EY026525,5R01EY026525-08,2023,UNIVERSITY OF PENNSYLVANIA,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2025-09-30
10608205,R43AI170191,5R43AI170191-02,2023,"NUBAD, LLC",UNITED STATES,BUDGET_END,2025-04-20,2025-03-31,2026-03-31
10608205,R43AI170191,5R43AI170191-02,2023,"NUBAD, LLC",UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10610393,U01MH119690,5U01MH119690-05,2023,BOSTON CHILDREN'S HOSPITAL,UNITED STATES,BUDGET_END,2025-04-20,2025-03-31,2026-03-31
10610393,U01MH119690,5U01MH119690-05,2023,BOSTON CHILDREN'S HOSPITAL,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10611354,R01AI145453,5R01AI145453-05,2023,UNIVERSITY OF COLORADO DENVER,UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2025-10-31
10611354,R01AI145453,5R01AI145453-05,2023,UNIVERSITY OF COLORADO DENVER,UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2025-10-31
10611415,R01DK120387,5R01DK120387-05,2023,NORTHERN CALIFORNIA INSTITUTE/RES/EDU,UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2026-04-30
10611415,R01DK120387,5R01DK120387-05,2023,NORTHERN CALIFORNIA INSTITUTE/RES/EDU,UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2026-04-30
10611420,R01HD072815,5R01HD072815-10,2023,BOSTON UNIVERSITY MEDICAL CAMPUS,UNITED STATES,BUDGET_END,2025-04-20,2025-03-31,2025-09-30
10611420,R01HD072815,5R01HD072815-10,2023,BOSTON UNIVERSITY MEDICAL CAMPUS,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2025-09-30
10612066,R01EY029490,5R01EY029490-05,2023,UNIVERSITY OF CALIFORNIA-IRVINE,UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2026-04-30
10612066,R01EY029490,5R01EY029490-05,2023,UNIVERSITY OF CALIFORNIA-IRVINE,UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2026-04-30
10612913,R21EY032679,5R21EY032679-02,2023,UNIVERSITY OF MARYLAND BALTIMORE,UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2026-04-30
10612913,R21EY032679,5R21EY032679-02,2023,UNIVERSITY OF MARYLAND BALTIMORE,UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2026-04-30
10612920,R21EB032025,5R21EB032025-03,2023,"NEMOURS CHILDREN'S HOSPITAL, DELAWARE",UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2026-04-30
10612920,R21EB032025,5R21EB032025-03,2023,"NEMOURS CHILDREN'S HOSPITAL, DELAWARE",UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2026-04-30
10614431,R01DA032581,5R01DA032581-08,2024,UNIVERSITY OF TX MD ANDERSON CAN CTR,UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2026-04-30
10614431,R01DA032581,5R01DA032581-08,2024,UNIVERSITY OF TX MD ANDERSON CAN CTR,UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2026-04-30
10615659,R01AI141884,5R01AI141884-05,2023,UNIVERSITY OF ROCHESTER,UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2026-01-31
10615659,R01AI141884,5R01AI141884-05,2023,UNIVERSITY OF ROCHESTER,UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2026-01-31
10615668,R01EY031381,5R01EY031381-04,2023,RICE UNIVERSITY,UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2026-04-30
10615668,R01EY031381,5R01EY031381-04,2023,RICE UNIVERSITY,UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2026-04-30
10615689,R21AI166122,5R21AI166122-02,2023,HENRY M. JACKSON FDN FOR THE ADV MIL/MED,UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2026-04-30
10615689,R21AI166122,5R21AI166122-02,2023,HENRY M. JACKSON FDN FOR THE ADV MIL/MED,UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2026-04-30
10616680,UG1DA050071,5UG1DA050071-05,2023,"NEW YORK STATE PSYCHIATRIC INSTITUTE DBA RESEARCH FOUNDATION FOR MENTAL HYGIENE, INC",UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2026-04-30
10616680,UG1DA050071,5UG1DA050071-05,2023,"NEW YORK STATE PSYCHIATRIC INSTITUTE DBA RESEARCH FOUNDATION FOR MENTAL HYGIENE, INC",UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2026-04-30
10616710,U19AG063893,5U19AG063893-05,2023,WASHINGTON UNIVERSITY,UNITED STATES,BUDGET_END,2025-04-20,2025-03-31,2026-03-31
10616710,U19AG063893,5U19AG063893-05,2023,WASHINGTON UNIVERSITY,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10616711,U19AG063893,5U19AG063893-05,2023,WASHINGTON UNIVERSITY,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10616715,U19AG063893,5U19AG063893-05,2023,WASHINGTON UNIVERSITY,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10616718,U19AG063893,5U19AG063893-05,2023,WASHINGTON UNIVERSITY,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10616721,U19AG063893,5U19AG063893-05,2023,WASHINGTON UNIVERSITY,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10616725,U19AG063893,5U19AG063893-05,2023,WASHINGTON UNIVERSITY,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10618335,R21AR080919,5R21AR080919-02,2023,UNIVERSITY OF CONNECTICUT STORRS,UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2026-04-30
10618335,R21AR080919,5R21AR080919-02,2023,UNIVERSITY OF CONNECTICUT STORRS,UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2026-04-30
10618969,R21AI169481,5R21AI169481-02,2023,COMMONWEALTH SCIENTIFIC & INDUST RES ORG,AUSTRALIA,BUDGET_END,2025-04-20,2025-04-30,2026-04-30
10618969,R21AI169481,5R21AI169481-02,2023,COMMONWEALTH SCIENTIFIC & INDUST RES ORG,AUSTRALIA,PROJECT_END,2025-04-20,2025-04-30,2026-04-30
10620239,R43AI164986,5R43AI164986-02,2023,"AIMMAX THERAPEUTICS, INC.",UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2026-04-30
10620239,R43AI164986,5R43AI164986-02,2023,"AIMMAX THERAPEUTICS, INC.",UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2026-04-30
10621135,R01HD033486,5R01HD033486-26,2023,NEW YORK UNIVERSITY,UNITED STATES,BUDGET_END,2025-04-20,2025-10-31,2026-04-30
10621135,R01HD033486,5R01HD033486-26,2023,NEW YORK UNIVERSITY,UNITED STATES,PROJECT_END,2025-04-20,2025-10-31,2026-04-30
10630195,R01HL149404,5R01HL149404-04,2023,UNIVERSITY OF WISCONSIN-MADISON,UNITED STATES,BUDGET_END,2025-04-20,2025-06-30,2026-06-30
10630195,R01HL149404,5R01HL149404-04,2023,UNIVERSITY OF WISCONSIN-MADISON,UNITED STATES,PROJECT_END,2025-04-20,2025-06-30,2026-06-30
10630279,R21AI166906,5R21AI166906-02,2023,UNIVERSITY OF ROCHESTER,UNITED STATES,BUDGET_END,2025-04-20,2025-05-31,2026-05-31
10630279,R21AI166906,5R21AI166906-02,2023,UNIVERSITY OF ROCHESTER,UNITED STATES,PROJECT_END,2025-04-20,2025-05-31,2026-05-31
10630310,R01HL127030,5R01HL127030-08,2023,BOSTON CHILDREN'S HOSPITAL,UNITED STATES,BUDGET_END,2025-04-20,2025-06-30,2026-06-30
10630310,R01HL127030,5R01HL127030-08,2023,BOSTON CHILDREN'S HOSPITAL,UNITED STATES,PROJECT_END,2025-04-20,2025-06-30,2026-06-30
10633074,R01DE011111,5R01DE011111-30,2023,UNIVERSITY OF LOUISVILLE,UNITED STATES,BUDGET_END,2025-04-20,2025-06-30,2025-04-16
10633074,R01DE011111,5R01DE011111-30,2023,UNIVERSITY OF LOUISVILLE,UNITED STATES,PROJECT_END,2025-04-20,2025-06-30,2025-04-16
10634514,R44DK127882,5R44DK127882-03,2024,APLOS MEDICAL INC,UNITED STATES,BUDGET_END,2025-04-20,2025-03-31,2026-03-31
10634514,R44DK127882,5R44DK127882-03,2024,APLOS MEDICAL INC,UNITED STATES,PROJECT_END,2025-04-20,2025-03-31,2026-03-31
10634764,R21AI171734,5R21AI171734-02,2023,SAINT LOUIS UNIVERSITY,UNITED STATES,BUDGET_END,2025-04-20,2025-05-31,2026-05-31
10634764,R21AI171734,5R21AI171734-02,2023,SAINT LOUIS UNIVERSITY,UNITED STATES,PROJECT_END,2025-04-20,2025-05-31,2026-05-31
10645019,R25EB033077,5R25EB033077-02,2023,SYRACUSE UNIVERSITY,UNITED STATES,PROJECT_END,2025-04-20,2027-02-28,2025-02-28
10645215,R44HL145847,5R44HL145847-03,2023,BRIDGESOURCE MEDICAL CORPORATION,UNITED STATES,BUDGET_END,2025-04-20,2025-06-14,2026-06-14
10645215,R44HL145847,5R44HL145847-03,2023,BRIDGESOURCE MEDICAL CORPORATION,UNITED STATES,PROJECT_END,2025-04-20,2025-06-14,2026-06-14
10646411,R01HL150557,5R01HL150557-04,2023,UNIVERSITY OF IOWA,UNITED STATES,BUDGET_END,2025-04-20,2025-06-30,2025-04-14
10646411,R01HL150557,5R01HL150557-04,2023,UNIVERSITY OF IOWA,UNITED STATES,PROJECT_END,2025-04-20,2025-06-30,2025-04-14
10653868,R00HL146969,5R00HL146969-05,2023,OHIO STATE UNIVERSITY,UNITED STATES,BUDGET_END,2025-04-20,2025-06-30,2026-06-30
10653868,R00HL146969,5R00HL146969-05,2023,OHIO STATE UNIVERSITY,UNITED STATES,PROJECT_END,2025-04-20,2025-06-30,2026-06-30
10654869,R42TR004277,5R42TR004277-03,2023,"DOXY.ME, LLC",UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2026-04-30
10654869,R42TR004277,5R42TR004277-03,2023,"DOXY.ME, LLC",UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2026-04-30
10656900,DP2DA053720,3DP2DA053720-01S1,2022,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2026-04-30
10656900,DP2DA053720,3DP2DA053720-01S1,2022,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2026-04-30
10657447,R01HL148463,5R01HL148463-05,2023,"CHILDREN'S MERCY HOSP (KANSAS CITY, MO)",UNITED STATES,BUDGET_END,2025-04-20,2025-06-30,2026-06-30
10657447,R01HL148463,5R01HL148463-05,2023,"CHILDREN'S MERCY HOSP (KANSAS CITY, MO)",UNITED STATES,PROJECT_END,2025-04-20,2025-06-30,2026-06-30
10661544,R25EB033076,5R25EB033076-02,2024,CLEMSON UNIVERSITY,UNITED STATES,PROJECT_END,2025-04-20,2027-03-31,2025-03-31
10662329,F31GM143909,5F31GM143909-03,2023,VANDERBILT UNIVERSITY,UNITED STATES,BUDGET_END,2025-04-20,2024-07-31,2023-12-31
10662329,F31GM143909,5F31GM143909-03,2023,VANDERBILT UNIVERSITY,UNITED STATES,PROJECT_END,2025-04-20,2024-07-31,2023-12-31
10665566,R01AG067427,5R01AG067427-04,2023,KAISER FOUNDATION RESEARCH INSTITUTE,UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2026-04-30
10665566,R01AG067427,5R01AG067427-04,2023,KAISER FOUNDATION RESEARCH INSTITUTE,UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2026-04-30
10665635,R01AG061116,5R01AG061116-05,2023,DREXEL UNIVERSITY,UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2026-04-30
10665635,R01AG061116,5R01AG061116-05,2023,DREXEL UNIVERSITY,UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2026-04-30
10665717,R01AG061083,5R01AG061083-05,2023,BRIGHAM AND WOMEN'S HOSPITAL,UNITED STATES,BUDGET_END,2025-04-20,2025-05-31,2026-05-31
10665717,R01AG061083,5R01AG061083-05,2023,BRIGHAM AND WOMEN'S HOSPITAL,UNITED STATES,PROJECT_END,2025-04-20,2025-05-31,2026-05-31
10665746,R24DA055306,5R24DA055306-03,2023,WAKE FOREST UNIVERSITY HEALTH SCIENCES,UNITED STATES,BUDGET_END,2025-04-20,2025-07-31,2027-07-31
10669186,R01EB022075,5R01EB022075-08,2023,UNIVERSITY OF MICHIGAN AT ANN ARBOR,UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2026-04-30
10669186,R01EB022075,5R01EB022075-08,2023,UNIVERSITY OF MICHIGAN AT ANN ARBOR,UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2026-04-30
10670306,R25EB031572,5R25EB031572-02,2024,UNIVERSITY OF COLORADO DENVER,UNITED STATES,PROJECT_END,2025-04-20,2027-03-31,2025-03-31
10670482,R56AG078970,1R56AG078970-01,2022,WEILL MEDICAL COLL OF CORNELL UNIV,UNITED STATES,BUDGET_END,2025-04-20,2025-08-31,2024-06-05
10670482,R56AG078970,1R56AG078970-01,2022,WEILL MEDICAL COLL OF CORNELL UNIV,UNITED STATES,PROJECT_END,2025-04-20,2025-08-31,2024-06-05
10674693,R01AG062477,5R01AG062477-05,2023,UNIVERSITY OF MICHIGAN AT ANN ARBOR,UNITED STATES,BUDGET_END,2025-04-20,2025-05-31,2026-05-31
10674693,R01AG062477,5R01AG062477-05,2023,UNIVERSITY OF MICHIGAN AT ANN ARBOR,UNITED STATES,PROJECT_END,2025-04-20,2025-05-31,2026-05-31
10677633,R01MH121402,5R01MH121402-05,2023,UNIVERSITY OF NEBRASKA MEDICAL CENTER,UNITED STATES,BUDGET_END,2025-04-20,2025-06-30,2025-04-15
10677633,R01MH121402,5R01MH121402-05,2023,UNIVERSITY OF NEBRASKA MEDICAL CENTER,UNITED STATES,PROJECT_END,2025-04-20,2025-06-30,2025-04-15
10677680,R21AG075187,5R21AG075187-02,2023,MASSACHUSETTS GENERAL HOSPITAL,UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2026-04-30
10677680,R21AG075187,5R21AG075187-02,2023,MASSACHUSETTS GENERAL HOSPITAL,UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2026-04-30
10681298,R21AG075328,5R21AG075328-02,2023,RHODE ISLAND HOSPITAL,UNITED STATES,BUDGET_END,2025-04-20,2025-04-30,2025-10-31
10681298,R21AG075328,5R21AG075328-02,2023,RHODE ISLAND HOSPITAL,UNITED STATES,PROJECT_END,2025-04-20,2025-04-30,2025-10-31
10685473,R21AG077792,5R21AG077792-02,2023,UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,UNITED STATES,BUDGET_END,2025-04-20,2025-06-30,2026-06-30
10685473,R21AG077792,5R21AG077792-02,2023,UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,UNITED STATES,PROJECT_END,2025-04-20,2025-06-30,2026-06-30
10685964,R01HD091373,5R01HD091373-05,2023,PURDUE UNIVERSITY,UNITED STATES,BUDGET_END,2025-04-20,2025-06-30,2026-06-30
10685964,R01HD091373,5R01HD091373-05,2023,PURDUE UNIVERSITY,UNITED STATES,PROJECT_END,2025-04-20,2025-06-30,2026-06-30
10690934,R56AG078970,1R56AG078970-01,2022,WEILL MEDICAL COLL OF CORNELL UNIV,UNITED STATES,PROJECT_END,2025-04-20,2025-08-31,2024-06-05
10693204,R01DC017711,5R01DC017711-05,2023,OHIO STATE UNIVERSITY,UNITED STATES,BUDGET_END,2025-04-20,2025-05-31,2026-05-31
10693204,R01DC017711,5R01DC017711-05,2023,OHIO STATE UNIVERSITY,UNITED STATES,PROJECT_END,2025-04-20,2025-05-31,2026-05-31
10705887,R24DA058606,1R24DA058606-01,2023,WAKE FOREST UNIVERSITY HEALTH SCIENCES,UNITED STATES,BUDGET_END,2025-04-20,2026-07-31,2028-07-31
10705887,R24DA058606,1R24DA058606-01,2023,WAKE FOREST UNIVERSITY HEALTH SCIENCES,UNITED STATES,PROJECT_END,2025-04-20,2026-07-31,2028-07-31
10707108,I01HX003475,5I01HX003475-02,2024,MICHAEL E DEBAKEY VA MEDICAL CENTER,UNITED STATES,PROJECT_END,2025-04-20,2025-09-30,2026-09-30
10725848,OT2OD035404,1OT2OD035404-01,2023,VANDERBILT UNIVERSITY MEDICAL CENTER,UNITED STATES,BUDGET_END,2025-04-20,2025-01-31,2026-01-31
10725848,OT2OD035404,1OT2OD035404-01,2023,VANDERBILT UNIVERSITY MEDICAL CENTER,UNITED STATES,PROJECT_END,2025-04-20,2025-01-31,2026-01-31
