APPLICATION_ID,CORE_PROJECT_NUM,PROJECT_NUM,FY,ORG_NAME,ORG_COUNTRY,FIELD,DATE_OF_CHANGE,OLD_VALUE,NEW_VALUE
10651802,R33DA045148,5R33DA045148-05,2023,BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),UNITED STATES,BUDGET_END,2025-06-01,2025-06-30,2026-06-30
10651802,R33DA045148,5R33DA045148-05,2023,BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),UNITED STATES,PROJECT_END,2025-06-01,2025-06-30,2026-06-30
10652505,R01AR074981,5R01AR074981-05,2023,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,UNITED STATES,BUDGET_END,2025-06-01,2025-06-30,2026-06-30
10652505,R01AR074981,5R01AR074981-05,2023,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,UNITED STATES,PROJECT_END,2025-06-01,2025-06-30,2026-06-30
10653818,R43AI167095,5R43AI167095-02,2023,"NUBAD, LLC",UNITED STATES,BUDGET_END,2025-06-01,2025-05-31,2026-05-31
10653818,R43AI167095,5R43AI167095-02,2023,"NUBAD, LLC",UNITED STATES,PROJECT_END,2025-06-01,2025-05-31,2026-05-31
10653997,R34MH127203,5R34MH127203-03,2023,WASHINGTON UNIVERSITY,UNITED STATES,BUDGET_END,2025-06-01,2025-06-30,2026-06-30
10653997,R34MH127203,5R34MH127203-03,2023,WASHINGTON UNIVERSITY,UNITED STATES,PROJECT_END,2025-06-01,2025-06-30,2026-06-30
10655651,R21AI166543,5R21AI166543-02,2023,UNIVERSITY OF TEXAS MED BR GALVESTON,UNITED STATES,BUDGET_END,2025-06-01,2025-06-30,2026-06-30
10655651,R21AI166543,5R21AI166543-02,2023,UNIVERSITY OF TEXAS MED BR GALVESTON,UNITED STATES,PROJECT_END,2025-06-01,2025-06-30,2026-06-30
10656418,R01HD098186,5R01HD098186-05,2023,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,UNITED STATES,BUDGET_END,2025-06-01,2025-06-30,2025-09-30
10656418,R01HD098186,5R01HD098186-05,2023,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,UNITED STATES,PROJECT_END,2025-06-01,2025-06-30,2025-09-30
10657389,R01HD097675,5R01HD097675-05,2023,UNIVERSITY OF KENTUCKY,UNITED STATES,BUDGET_END,2025-06-01,2025-05-31,2026-05-31
10657389,R01HD097675,5R01HD097675-05,2023,UNIVERSITY OF KENTUCKY,UNITED STATES,PROJECT_END,2025-06-01,2025-05-31,2026-05-31
10665379,R25GM150166,1R25GM150166-01,2023,OREGON HEALTH & SCIENCE UNIVERSITY,UNITED STATES,PROJECT_END,2025-06-01,2029-01-31,2025-01-31
10665590,R01AR075399,5R01AR075399-05,2023,DUKE UNIVERSITY,UNITED STATES,BUDGET_END,2025-06-01,2025-06-30,2026-06-30
10665590,R01AR075399,5R01AR075399-05,2023,DUKE UNIVERSITY,UNITED STATES,PROJECT_END,2025-06-01,2025-06-30,2026-06-30
10668446,R01MH127120,5R01MH127120-03,2023,UNIVERSITY OF CALIFORNIA LOS ANGELES,UNITED STATES,BUDGET_END,2025-06-01,2025-01-31,2025-12-31
10668446,R01MH127120,5R01MH127120-03,2023,UNIVERSITY OF CALIFORNIA LOS ANGELES,UNITED STATES,PROJECT_END,2025-06-01,2027-01-31,2025-12-31
10669628,R01DC016621,5R01DC016621-05,2023,UNIVERSITY OF TEXAS AT AUSTIN,UNITED STATES,BUDGET_END,2025-06-01,2025-07-31,2026-07-31
10669628,R01DC016621,5R01DC016621-05,2023,UNIVERSITY OF TEXAS AT AUSTIN,UNITED STATES,PROJECT_END,2025-06-01,2025-07-31,2026-07-31
10677792,R01HL150065,5R01HL150065-04,2023,RUTGERS BIOMEDICAL AND HEALTH SCIENCES,UNITED STATES,BUDGET_END,2025-06-01,2025-06-30,2026-06-30
10677792,R01HL150065,5R01HL150065-04,2023,RUTGERS BIOMEDICAL AND HEALTH SCIENCES,UNITED STATES,PROJECT_END,2025-06-01,2025-06-30,2026-06-30
10681469,R00AI139281,5R00AI139281-04,2023,VIRGINIA POLYTECHNIC INST AND ST UNIV,UNITED STATES,BUDGET_END,2025-06-01,2025-07-31,2026-07-31
10681469,R00AI139281,5R00AI139281-04,2023,VIRGINIA POLYTECHNIC INST AND ST UNIV,UNITED STATES,PROJECT_END,2025-06-01,2025-07-31,2026-07-31
10682442,R25AG067896,5R25AG067896-04,2024,UNIVERSITY OF THE DISTRICT OF COLUMBIA,UNITED STATES,PROJECT_END,2025-06-01,2026-05-31,2025-05-31
10684203,R01MH121627,5R01MH121627-03,2023,FLORIDA STATE UNIVERSITY,UNITED STATES,BUDGET_END,2025-06-01,2025-01-31,2025-12-31
10684203,R01MH121627,5R01MH121627-03,2023,FLORIDA STATE UNIVERSITY,UNITED STATES,PROJECT_END,2025-06-01,2027-01-31,2025-12-31
10685410,P50CA217691,5P50CA217691-05,2023,EMORY UNIVERSITY,UNITED STATES,BUDGET_END,2025-06-01,2025-05-31,2025-11-30
10685410,P50CA217691,5P50CA217691-05,2023,EMORY UNIVERSITY,UNITED STATES,PROJECT_END,2025-06-01,2025-05-31,2025-11-30
10685411,P50CA217691,5P50CA217691-05,2023,EMORY UNIVERSITY,UNITED STATES,PROJECT_END,2025-06-01,2025-05-31,2025-11-30
10685414,P50CA217691,5P50CA217691-05,2023,EMORY UNIVERSITY,UNITED STATES,PROJECT_END,2025-06-01,2025-05-31,2025-11-30
10685415,P50CA217691,5P50CA217691-05,2023,EMORY UNIVERSITY,UNITED STATES,PROJECT_END,2025-06-01,2025-05-31,2025-11-30
10685418,P50CA217691,5P50CA217691-05,2023,EMORY UNIVERSITY,UNITED STATES,PROJECT_END,2025-06-01,2025-05-31,2025-11-30
10685423,P50CA217691,5P50CA217691-05,2023,EMORY UNIVERSITY,UNITED STATES,PROJECT_END,2025-06-01,2025-05-31,2025-11-30
10685427,P50CA217691,5P50CA217691-05,2023,EMORY UNIVERSITY,UNITED STATES,PROJECT_END,2025-06-01,2025-05-31,2025-11-30
10685430,P50CA217691,5P50CA217691-05,2023,EMORY UNIVERSITY,UNITED STATES,PROJECT_END,2025-06-01,2025-05-31,2025-11-30
10692766,R01AG066921,5R01AG066921-04,2023,BRIGHAM AND WOMEN'S HOSPITAL,UNITED STATES,BUDGET_END,2025-06-01,2025-05-31,2026-05-31
10692766,R01AG066921,5R01AG066921-04,2023,BRIGHAM AND WOMEN'S HOSPITAL,UNITED STATES,PROJECT_END,2025-06-01,2026-05-31,2027-05-31
10693156,R01GM043987,5R01GM043987-32,2023,HARVARD UNIVERSITY,UNITED STATES,BUDGET_END,2025-06-01,2025-08-31,2025-04-30
10693156,R01GM043987,5R01GM043987-32,2023,HARVARD UNIVERSITY,UNITED STATES,PROJECT_END,2025-06-01,2025-08-31,2025-04-30
10702052,K00MH138729,8K00MH138729-03,2024,JOHNS HOPKINS UNIVERSITY,UNITED STATES,PROJECT_END,2025-06-01,2028-06-30,2025-06-30
10702071,K00EY036644,8K00EY036644-03,2024,YALE UNIVERSITY,UNITED STATES,PROJECT_END,2025-06-01,2028-05-31,2025-05-31
10702081,K00AG090127,8K00AG090127-03,2024,SPAULDING REHABILITATION HOSPITAL,UNITED STATES,PROJECT_END,2025-06-01,2028-07-31,2025-07-31
10702157,K00AG089313,8K00AG089313-03,2024,BRIGHAM AND WOMEN'S HOSPITAL,UNITED STATES,PROJECT_END,2025-06-01,2028-02-29,2025-02-28
10723087,R21DC021260,1R21DC021260-01,2023,DUKE UNIVERSITY,UNITED STATES,BUDGET_END,2025-06-01,2025-06-30,2026-03-31
10723087,R21DC021260,1R21DC021260-01,2023,DUKE UNIVERSITY,UNITED STATES,PROJECT_END,2025-06-01,2025-06-30,2026-03-31
10723240,K99AG083239,1K99AG083239-01,2024,LSU PENNINGTON BIOMEDICAL RESEARCH CTR,UNITED STATES,PROJECT_END,2025-06-01,2025-11-30,2024-11-30
10724815,R03CA283252,1R03CA283252-01,2023,BRIGHAM AND WOMEN'S HOSPITAL,UNITED STATES,BUDGET_END,2025-06-01,2025-08-31,2024-10-31
10724815,R03CA283252,1R03CA283252-01,2023,BRIGHAM AND WOMEN'S HOSPITAL,UNITED STATES,PROJECT_END,2025-06-01,2025-08-31,2024-10-31
10758556,K99HL163519,5K99HL163519-02,2024,BRIGHAM AND WOMEN'S HOSPITAL,UNITED STATES,BUDGET_END,2025-06-01,2025-12-31,2025-05-31
10758556,K99HL163519,5K99HL163519-02,2024,BRIGHAM AND WOMEN'S HOSPITAL,UNITED STATES,PROJECT_END,2025-06-01,2025-12-31,2025-05-31
10759902,R41HL170875,1R41HL170875-01,2023,"SERINA THERAPEUTICS, INC.",UNITED STATES,BUDGET_END,2025-06-01,2025-06-30,2025-04-30
10759902,R41HL170875,1R41HL170875-01,2023,"SERINA THERAPEUTICS, INC.",UNITED STATES,PROJECT_END,2025-06-01,2025-06-30,2025-04-30
10765670,R01DK125692,5R01DK125692-04,2024,UNIVERSITY OF ALABAMA IN TUSCALOOSA,UNITED STATES,PROJECT_END,2025-06-01,2025-12-31,2024-12-31
10767781,I01BX004898,5I01BX004898-04,2024,JESSE BROWN VA MEDICAL CENTER,UNITED STATES,PROJECT_END,2025-06-01,2024-12-31,2025-12-31
10767993,R25AG069712,5R25AG069712-04,2024,UNIVERSITY OF ALABAMA AT BIRMINGHAM,UNITED STATES,PROJECT_END,2025-06-01,2025-12-31,2024-12-31
10770835,T32GM152384,1T32GM152384-01,2024,UNIVERSITY OF PUERTO RICO RIO PIEDRAS,UNITED STATES,PROJECT_END,2025-06-01,2029-04-30,2025-04-30
10771855,T32GM144924,1T32GM144924-01A1,2024,UNIVERSITY OF MISSISSIPPI,UNITED STATES,PROJECT_END,2025-06-01,2029-04-30,2025-04-30
10773117,R25GM146287,5R25GM146287-03,2024,UNIVERSITY OF MISSOURI-COLUMBIA,UNITED STATES,PROJECT_END,2025-06-01,2027-01-31,2025-01-31
10784726,R25AG076635,5R25AG076635-03,2024,JOHNS HOPKINS UNIVERSITY,UNITED STATES,PROJECT_END,2025-06-01,2027-02-28,2025-02-28
10785925,T32GM152760,1T32GM152760-01,2024,MOREHOUSE SCHOOL OF MEDICINE,UNITED STATES,PROJECT_END,2025-06-01,2029-04-30,2025-04-30
10792648,R01MD016426,5R01MD016426-04,2025,UNIVERSITY OF HAWAII AT MANOA,UNITED STATES,PROJECT_END,2025-06-01,2027-02-28,2026-02-28
10793595,R25MD017950,5R25MD017950-03,2024,SUNY DOWNSTATE MEDICAL CENTER,UNITED STATES,PROJECT_END,2025-06-01,2027-04-30,2025-04-30
10796100,R15GM111713,3R15GM111713-03S1,2023,BALL STATE UNIVERSITY,UNITED STATES,BUDGET_END,2025-06-01,2025-06-30,2026-06-30
10796100,R15GM111713,3R15GM111713-03S1,2023,BALL STATE UNIVERSITY,UNITED STATES,PROJECT_END,2025-06-01,2025-06-30,2026-06-30
10800156,R01DK122028,2R01DK122028-07,2024,UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,UNITED STATES,BUDGET_END,2025-06-01,2025-04-30,2025-02-28
10800156,R01DK122028,2R01DK122028-07,2024,UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,UNITED STATES,PROJECT_END,2025-06-01,2028-04-30,2025-02-28
10805405,R25GM142031,5R25GM142031-04,2024,UNIVERSITY OF WISCONSIN MILWAUKEE,UNITED STATES,PROJECT_END,2025-06-01,2026-02-28,2025-02-28
10806130,T32GM148406,5T32GM148406-02,2024,UNIVERSITY OF PUERTO RICO MED SCIENCES,UNITED STATES,PROJECT_END,2025-06-01,2028-04-30,2025-04-30
10806935,T32GM148395,5T32GM148395-02,2024,CLARK ATLANTA UNIVERSITY,UNITED STATES,PROJECT_END,2025-06-01,2028-04-30,2025-04-30
10806991,R25GM146300,5R25GM146300-03,2024,UNIVERSITY OF CALIFORNIA-IRVINE,UNITED STATES,PROJECT_END,2025-06-01,2027-03-31,2025-03-31
10810399,R01HL144690,7R01HL144690-05,2023,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,UNITED STATES,BUDGET_END,2025-06-01,2025-03-31,2026-03-31
10810399,R01HL144690,7R01HL144690-05,2023,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,UNITED STATES,PROJECT_END,2025-06-01,2025-03-31,2026-03-31
10810399,R01HL144690,7R01HL144690-05,2023,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,UNITED STATES,PROJECT_START,2025-06-01,2023-03-16,2019-04-15
10812336,I01CX001963,5I01CX001963-05,2024,VA PUGET SOUND HEALTHCARE SYSTEM,UNITED STATES,PROJECT_END,2025-06-01,2024-12-31,2027-12-31
10812468,K00AG084261,5K00AG084261-04,2024,COLUMBIA UNIV NEW YORK MORNINGSIDE,UNITED STATES,PROJECT_END,2025-06-01,2027-03-31,2025-03-31
10812991,F31AG080941,5F31AG080941-02,2024,UNIVERSITY OF WISCONSIN-MADISON,UNITED STATES,PROJECT_END,2025-06-01,2026-01-31,2025-01-31
10814843,R21HL168070,5R21HL168070-02,2024,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,UNITED STATES,BUDGET_END,2025-06-01,2025-03-31,2026-03-31
10814843,R21HL168070,5R21HL168070-02,2024,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,UNITED STATES,PROJECT_END,2025-06-01,2025-03-31,2026-03-31
10814909,R25MD007589,5R25MD007589-18,2025,MOREHOUSE SCHOOL OF MEDICINE,UNITED STATES,PROJECT_END,2025-06-01,2027-11-30,2025-11-30
10815734,R25AG050484,5R25AG050484-09,2024,UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,UNITED STATES,PROJECT_END,2025-06-01,2026-03-31,2025-03-31
10816495,R25AG046114,5R25AG046114-09,2024,WASHINGTON STATE UNIVERSITY,UNITED STATES,PROJECT_END,2025-06-01,2026-03-31,2025-03-31
10817789,R01HL153430,5R01HL153430-05,2024,INDIANA UNIVERSITY INDIANAPOLIS,UNITED STATES,BUDGET_END,2025-06-01,2026-03-31,2024-11-01
10817789,R01HL153430,5R01HL153430-05,2024,INDIANA UNIVERSITY INDIANAPOLIS,UNITED STATES,PROJECT_END,2025-06-01,2026-03-31,2024-11-01
10818438,R25AG076399,5R25AG076399-02,2024,CHARLES R. DREW UNIVERSITY OF MED & SCI,UNITED STATES,PROJECT_END,2025-06-01,2028-01-31,2025-01-31
10819516,T32GM144927,5T32GM144927-03,2024,MEHARRY MEDICAL COLLEGE,UNITED STATES,PROJECT_END,2025-06-01,2027-04-30,2025-04-30
10819568,T32GM144919,5T32GM144919-03,2024,UNIVERSITY OF TEXAS EL PASO,UNITED STATES,PROJECT_END,2025-06-01,2027-04-30,2025-04-30
10821907,F31AG077729,1F31AG077729-01A1,2024,HARVARD SCHOOL OF PUBLIC HEALTH,UNITED STATES,PROJECT_END,2025-06-01,2026-01-31,2025-01-31
10823314,R25AG076406,5R25AG076406-02,2024,UNIVERSITY OF WISCONSIN MILWAUKEE,UNITED STATES,PROJECT_END,2025-06-01,2028-01-31,2025-01-31
10824737,F31AG085938,1F31AG085938-01,2024,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",UNITED STATES,PROJECT_END,2025-06-01,2027-02-11,2025-02-11
10825980,F31AG086042,1F31AG086042-01,2024,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",UNITED STATES,PROJECT_END,2025-06-01,2027-05-31,2025-05-31
10826583,F31AG084238,1F31AG084238-01A1,2024,UNIVERSITY OF SOUTHERN CALIFORNIA,UNITED STATES,PROJECT_END,2025-06-01,2026-08-14,2025-08-14
10827467,R35GM136255,5R35GM136255-05,2024,UNIVERSITY OF WASHINGTON,UNITED STATES,BUDGET_END,2025-06-01,2026-04-30,2025-06-30
10827467,R35GM136255,5R35GM136255-05,2024,UNIVERSITY OF WASHINGTON,UNITED STATES,PROJECT_END,2025-06-01,2026-04-30,2025-06-30
10828734,T32GM140953,5T32GM140953-04,2024,OKLAHOMA STATE UNIVERSITY STILLWATER,UNITED STATES,PROJECT_END,2025-06-01,2026-04-30,2025-04-30
10828746,T32GM144896,5T32GM144896-03,2024,PONCE SCHOOL OF MEDICINE,UNITED STATES,PROJECT_END,2025-06-01,2027-04-30,2025-04-30
10828787,F30AA029261,5F30AA029261-04,2024,DARTMOUTH COLLEGE,UNITED STATES,BUDGET_END,2025-06-01,2025-05-24,2025-05-10
10828787,F30AA029261,5F30AA029261-04,2024,DARTMOUTH COLLEGE,UNITED STATES,PROJECT_END,2025-06-01,2026-05-24,2025-05-10
10828804,T32GM144873,5T32GM144873-03,2024,UNIVERSITY OF TOLEDO HEALTH SCI CAMPUS,UNITED STATES,PROJECT_END,2025-06-01,2027-04-30,2025-04-30
10828850,T32GM136499,5T32GM136499-05,2024,CITY COLLEGE OF NEW YORK,UNITED STATES,BUDGET_END,2025-06-01,2026-04-30,2025-04-30
10828850,T32GM136499,5T32GM136499-05,2024,CITY COLLEGE OF NEW YORK,UNITED STATES,PROJECT_END,2025-06-01,2026-04-30,2025-04-30
10829427,T32GM140951,5T32GM140951-04,2024,RUTGERS THE STATE UNIV OF NJ NEWARK,UNITED STATES,PROJECT_END,2025-06-01,2026-04-30,2025-04-30
10829869,T32GM136501,5T32GM136501-04,2024,UNIVERSITY OF NORTH TEXAS,UNITED STATES,PROJECT_END,2025-06-01,2026-04-30,2025-04-30
10830933,T32GM144876,5T32GM144876-03,2024,UNIVERSITY OF MARYLAND BALTIMORE COUNTY,UNITED STATES,PROJECT_END,2025-06-01,2027-04-30,2025-04-30
10831547,R00MH126430,5R00MH126430-04,2024,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",UNITED STATES,PROJECT_END,2025-06-01,2026-04-30,2025-04-30
