APPLICATION_ID,CORE_PROJECT_NUM,PROJECT_NUM,FY,ORG_NAME,ORG_COUNTRY,FIELD,DATE_OF_CHANGE,OLD_VALUE,NEW_VALUE
10439311,R15GM146198,1R15GM146198-01,2022,TEXAS TECH UNIVERSITY,UNITED STATES,BUDGET_END,2025-05-04,2025-04-30,2026-04-30
10439311,R15GM146198,1R15GM146198-01,2022,TEXAS TECH UNIVERSITY,UNITED STATES,PROJECT_END,2025-05-04,2025-04-30,2026-04-30
10439380,R15NS091977,2R15NS091977-02A1,2022,REED COLLEGE,UNITED STATES,BUDGET_END,2025-05-04,2025-04-30,2026-04-30
10439380,R15NS091977,2R15NS091977-02A1,2022,REED COLLEGE,UNITED STATES,PROJECT_END,2025-05-04,2025-04-30,2026-04-30
10440323,R01AG066194,5R01AG066194-05,2024,UNIVERSITY OF MICHIGAN AT ANN ARBOR,UNITED STATES,BUDGET_END,2025-05-04,2025-05-31,2026-05-31
10440323,R01AG066194,5R01AG066194-05,2024,UNIVERSITY OF MICHIGAN AT ANN ARBOR,UNITED STATES,PROJECT_END,2025-05-04,2025-05-31,2026-05-31
10440464,R01CA215095,5R01CA215095-06,2022,UNIVERSITY OF KENTUCKY,UNITED STATES,BUDGET_END,2025-05-04,2025-06-30,2026-06-30
10440464,R01CA215095,5R01CA215095-06,2022,UNIVERSITY OF KENTUCKY,UNITED STATES,PROJECT_END,2025-05-04,2025-06-30,2026-06-30
10460583,R01AG058659,5R01AG058659-05,2022,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",UNITED STATES,BUDGET_END,2025-05-04,2025-02-28,2026-02-28
10460583,R01AG058659,5R01AG058659-05,2022,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",UNITED STATES,PROJECT_END,2025-05-04,2025-02-28,2026-02-28
10472101,DP2MH132938,1DP2MH132938-01,2022,UNIVERSITY OF FLORIDA,UNITED STATES,BUDGET_END,2025-05-04,2025-03-21,2025-08-31
10472101,DP2MH132938,1DP2MH132938-01,2022,UNIVERSITY OF FLORIDA,UNITED STATES,PROJECT_END,2025-05-04,2025-03-21,2025-08-31
10532000,RF1AG075992,1RF1AG075992-01A1,2022,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,UNITED STATES,BUDGET_END,2025-05-04,2025-08-31,2026-08-31
10532000,RF1AG075992,1RF1AG075992-01A1,2022,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,UNITED STATES,PROJECT_END,2025-05-04,2025-08-31,2026-08-31
10575480,R21NS130503,1R21NS130503-01,2023,AUBURN UNIVERSITY AT AUBURN,UNITED STATES,BUDGET_END,2025-05-04,2025-04-30,2024-11-20
10575480,R21NS130503,1R21NS130503-01,2023,AUBURN UNIVERSITY AT AUBURN,UNITED STATES,PROJECT_END,2025-05-04,2025-04-30,2024-11-20
10577897,R01MH122544,5R01MH122544-04,2023,KAROLINSKA INSTITUTE,SWEDEN,BUDGET_END,2025-05-04,2025-02-28,2026-02-28
10577897,R01MH122544,5R01MH122544-04,2023,KAROLINSKA INSTITUTE,SWEDEN,PROJECT_END,2025-05-04,2025-02-28,2026-02-28
10581491,U19AI142764,5U19AI142764-05,2023,HENRY M. JACKSON FDN FOR THE ADV MIL/MED,UNITED STATES,BUDGET_END,2025-05-04,2025-02-28,2026-02-28
10581491,U19AI142764,5U19AI142764-05,2023,HENRY M. JACKSON FDN FOR THE ADV MIL/MED,UNITED STATES,PROJECT_END,2025-05-04,2025-02-28,2026-02-28
10581492,U19AI142764,5U19AI142764-05,2023,HENRY M. JACKSON FDN FOR THE ADV MIL/MED,UNITED STATES,PROJECT_END,2025-05-04,2025-02-28,2026-02-28
10581494,U19AI142764,5U19AI142764-05,2023,HENRY M. JACKSON FDN FOR THE ADV MIL/MED,UNITED STATES,PROJECT_END,2025-05-04,2025-02-28,2026-02-28
10581495,U19AI142764,5U19AI142764-05,2023,HENRY M. JACKSON FDN FOR THE ADV MIL/MED,UNITED STATES,PROJECT_END,2025-05-04,2025-02-28,2026-02-28
10581498,U19AI142764,5U19AI142764-05,2023,HENRY M. JACKSON FDN FOR THE ADV MIL/MED,UNITED STATES,PROJECT_END,2025-05-04,2025-02-28,2026-02-28
10581502,U19AI142764,5U19AI142764-05,2023,HENRY M. JACKSON FDN FOR THE ADV MIL/MED,UNITED STATES,PROJECT_END,2025-05-04,2025-02-28,2026-02-28
10581504,U19AI142764,5U19AI142764-05,2023,HENRY M. JACKSON FDN FOR THE ADV MIL/MED,UNITED STATES,PROJECT_END,2025-05-04,2025-02-28,2026-02-28
10581507,U19AI142764,5U19AI142764-05,2023,HENRY M. JACKSON FDN FOR THE ADV MIL/MED,UNITED STATES,PROJECT_END,2025-05-04,2025-02-28,2026-02-28
10582546,R01NS083983,5R01NS083983-10,2023,MARQUETTE UNIVERSITY,UNITED STATES,BUDGET_END,2025-05-04,2025-02-28,2026-02-28
10582546,R01NS083983,5R01NS083983-10,2023,MARQUETTE UNIVERSITY,UNITED STATES,PROJECT_END,2025-05-04,2025-02-28,2026-02-28
10589938,UH3HL148693,5UH3HL148693-04,2024,RESEARCH INST NATIONWIDE CHILDREN'S HOSP,UNITED STATES,BUDGET_END,2025-05-04,2025-02-28,2026-02-28
10590588,R01HL145302,7R01HL145302-04,2023,TEXAS A&M AGRILIFE RESEARCH,UNITED STATES,BUDGET_END,2025-05-04,2025-03-31,2026-03-31
10590588,R01HL145302,7R01HL145302-04,2023,TEXAS A&M AGRILIFE RESEARCH,UNITED STATES,PROJECT_END,2025-05-04,2025-03-31,2026-03-31
10591564,R25DA051342,5R25DA051342-03,2023,JACKSON LABORATORY,UNITED STATES,PROJECT_END,2025-05-04,2027-03-31,2025-03-31
10596197,R25DA051339,5R25DA051339-03,2023,VIRGINIA COMMONWEALTH UNIVERSITY,UNITED STATES,PROJECT_END,2025-05-04,2027-02-28,2025-02-28
10597327,C06OD034136,1C06OD034136-01,2022,UNIVERSITY OF CHICAGO,UNITED STATES,BUDGET_END,2025-05-04,2025-05-31,2026-05-31
10597327,C06OD034136,1C06OD034136-01,2022,UNIVERSITY OF CHICAGO,UNITED STATES,PROJECT_END,2025-05-04,2025-05-31,2026-05-31
10597665,U01MH119705,5U01MH119705-05,2023,GEISINGER CLINIC,UNITED STATES,BUDGET_END,2025-05-04,2025-03-31,2026-03-31
10597665,U01MH119705,5U01MH119705-05,2023,GEISINGER CLINIC,UNITED STATES,PROJECT_END,2025-05-04,2025-03-31,2026-03-31
10599930,R01NS110349,5R01NS110349-05,2023,CHILDREN'S HOSP OF PHILADELPHIA,UNITED STATES,BUDGET_END,2025-05-04,2025-03-31,2026-03-31
10599930,R01NS110349,5R01NS110349-05,2023,CHILDREN'S HOSP OF PHILADELPHIA,UNITED STATES,PROJECT_END,2025-05-04,2025-03-31,2026-03-31
10604369,R01DK118292,5R01DK118292-04,2023,UNIVERSITY OF CINCINNATI,UNITED STATES,BUDGET_END,2025-05-04,2025-04-30,2026-04-30
10604369,R01DK118292,5R01DK118292-04,2023,UNIVERSITY OF CINCINNATI,UNITED STATES,PROJECT_END,2025-05-04,2025-04-30,2026-04-30
10606549,R03AI168910,5R03AI168910-02,2023,ROSS UNIVERSITY SCH/VETERINARY MEDICINE,ST KITTS/NEVIS,BUDGET_END,2025-05-04,2025-03-31,2026-03-31
10606549,R03AI168910,5R03AI168910-02,2023,ROSS UNIVERSITY SCH/VETERINARY MEDICINE,ST KITTS/NEVIS,PROJECT_END,2025-05-04,2025-03-31,2026-03-31
10609880,R01NS031744,5R01NS031744-29,2023,MAYO CLINIC ROCHESTER,UNITED STATES,BUDGET_END,2025-05-04,2025-04-30,2026-04-30
10609880,R01NS031744,5R01NS031744-29,2023,MAYO CLINIC ROCHESTER,UNITED STATES,PROJECT_END,2025-05-04,2025-04-30,2026-04-30
10610386,R34DA055151,5R34DA055151-02,2023,"NEW YORK STATE PSYCHIATRIC INSTITUTE DBA RESEARCH FOUNDATION FOR MENTAL HYGIENE, INC",UNITED STATES,BUDGET_END,2025-05-04,2025-02-28,2026-02-28
10610386,R34DA055151,5R34DA055151-02,2023,"NEW YORK STATE PSYCHIATRIC INSTITUTE DBA RESEARCH FOUNDATION FOR MENTAL HYGIENE, INC",UNITED STATES,PROJECT_END,2025-05-04,2026-02-28,2027-02-28
10611783,R01NS117746,4R01NS117746-02,2024,UNIVERSITY OF WISCONSIN-MADISON,UNITED STATES,BUDGET_END,2025-05-04,2025-05-31,2026-05-31
10611783,R01NS117746,4R01NS117746-02,2024,UNIVERSITY OF WISCONSIN-MADISON,UNITED STATES,PROJECT_END,2025-05-04,2025-05-31,2026-05-31
10613985,T32OD017863,5T32OD017863-10,2023,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",UNITED STATES,BUDGET_END,2025-05-04,2025-04-30,2025-09-30
10613985,T32OD017863,5T32OD017863-10,2023,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",UNITED STATES,PROJECT_END,2025-05-04,2025-04-30,2025-09-30
10615672,R01HL149683,5R01HL149683-32,2023,UNIV OF NORTH CAROLINA CHAPEL HILL,UNITED STATES,BUDGET_END,2025-05-04,2025-03-31,2026-03-31
10615672,R01HL149683,5R01HL149683-32,2023,UNIV OF NORTH CAROLINA CHAPEL HILL,UNITED STATES,PROJECT_END,2025-05-04,2025-03-31,2026-03-31
10615958,R01AA027708,5R01AA027708-06,2023,"PENNSYLVANIA STATE UNIVERSITY, THE",UNITED STATES,BUDGET_END,2025-05-04,2025-04-30,2026-04-30
10615958,R01AA027708,5R01AA027708-06,2023,"PENNSYLVANIA STATE UNIVERSITY, THE",UNITED STATES,PROJECT_END,2025-05-04,2025-04-30,2026-04-30
10621847,R01DA049666,5R01DA049666-05,2023,WISTAR INSTITUTE,UNITED STATES,BUDGET_END,2025-05-04,2025-05-31,2026-05-31
10621847,R01DA049666,5R01DA049666-05,2023,WISTAR INSTITUTE,UNITED STATES,PROJECT_END,2025-05-04,2025-05-31,2026-05-31
10621857,UG1DA050070,5UG1DA050070-05,2023,INDIANA UNIVERSITY INDIANAPOLIS,UNITED STATES,BUDGET_END,2025-05-04,2025-04-30,2026-04-30
10621857,UG1DA050070,5UG1DA050070-05,2023,INDIANA UNIVERSITY INDIANAPOLIS,UNITED STATES,PROJECT_END,2025-05-04,2025-04-30,2026-04-30
10621957,K23DK119581,5K23DK119581-05,2023,JOHNS HOPKINS UNIVERSITY,UNITED STATES,BUDGET_END,2025-05-04,2025-05-31,2025-08-31
10621957,K23DK119581,5K23DK119581-05,2023,JOHNS HOPKINS UNIVERSITY,UNITED STATES,PROJECT_END,2025-05-04,2025-05-31,2025-08-31
10624913,R25DA051338,5R25DA051338-04,2023,UNIVERSITY OF MARYLAND BALTIMORE COUNTY,UNITED STATES,PROJECT_END,2025-05-04,2026-05-31,2025-05-31
10625261,R01AG064233,5R01AG064233-05,2023,ILLINOIS INSTITUTE OF TECHNOLOGY,UNITED STATES,BUDGET_END,2025-05-04,2025-04-30,2026-04-30
10625261,R01AG064233,5R01AG064233-05,2023,ILLINOIS INSTITUTE OF TECHNOLOGY,UNITED STATES,PROJECT_END,2025-05-04,2025-04-30,2026-04-30
10627997,R01DK119658,5R01DK119658-05,2023,DREXEL UNIVERSITY,UNITED STATES,BUDGET_END,2025-05-04,2025-05-31,2026-05-31
10627997,R01DK119658,5R01DK119658-05,2023,DREXEL UNIVERSITY,UNITED STATES,PROJECT_END,2025-05-04,2025-05-31,2026-05-31
10630084,R35GM133375,5R35GM133375-05,2023,STATE UNIVERSITY OF NEW YORK AT BUFFALO,UNITED STATES,BUDGET_END,2025-05-04,2025-05-31,2025-05-14
10630084,R35GM133375,5R35GM133375-05,2023,STATE UNIVERSITY OF NEW YORK AT BUFFALO,UNITED STATES,PROJECT_END,2025-05-04,2025-05-31,2025-05-14
10630189,R01DK123079,5R01DK123079-05,2024,UNIVERSITY OF TEXAS EL PASO,UNITED STATES,BUDGET_END,2025-05-04,2025-05-31,2026-05-31
10630189,R01DK123079,5R01DK123079-05,2024,UNIVERSITY OF TEXAS EL PASO,UNITED STATES,PROJECT_END,2025-05-04,2025-05-31,2026-05-31
10630259,R21AI166525,5R21AI166525-02,2023,KANSAS STATE UNIVERSITY,UNITED STATES,BUDGET_END,2025-05-04,2025-05-31,2026-05-31
10630259,R21AI166525,5R21AI166525-02,2023,KANSAS STATE UNIVERSITY,UNITED STATES,PROJECT_END,2025-05-04,2025-05-31,2026-05-31
10631408,OT2DB000013,1OT2DB000013-01,2022,NORTHWESTERN UNIVERSITY AT CHICAGO,UNITED STATES,BUDGET_END,2025-05-04,2025-04-30,2025-05-31
10632036,K23AA026869,5K23AA026869-05,2023,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",UNITED STATES,BUDGET_END,2025-05-04,2025-05-31,2025-09-30
10632036,K23AA026869,5K23AA026869-05,2023,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",UNITED STATES,PROJECT_END,2025-05-04,2025-05-31,2025-09-30
10644727,R21DK135965,1R21DK135965-01,2023,MEDICAL COLLEGE OF WISCONSIN,UNITED STATES,BUDGET_END,2025-05-04,2026-07-31,2025-04-30
10644727,R21DK135965,1R21DK135965-01,2023,MEDICAL COLLEGE OF WISCONSIN,UNITED STATES,PROJECT_END,2025-05-04,2026-07-31,2025-04-30
10645222,R03AI168677,5R03AI168677-02,2023,ALBANY MEDICAL COLLEGE,UNITED STATES,BUDGET_END,2025-05-04,2025-05-31,2026-05-31
10645222,R03AI168677,5R03AI168677-02,2023,ALBANY MEDICAL COLLEGE,UNITED STATES,PROJECT_END,2025-05-04,2025-05-31,2026-05-31
10648746,R21DK136122,1R21DK136122-01,2023,WAYNE STATE UNIVERSITY,UNITED STATES,BUDGET_END,2025-05-04,2026-07-31,2025-04-30
10648746,R21DK136122,1R21DK136122-01,2023,WAYNE STATE UNIVERSITY,UNITED STATES,PROJECT_END,2025-05-04,2026-07-31,2025-04-30
10652269,R01DK124095,5R01DK124095-04,2023,UNIVERSITY OF NEBRASKA MEDICAL CENTER,UNITED STATES,BUDGET_END,2025-05-04,2025-02-28,2026-02-28
10652269,R01DK124095,5R01DK124095-04,2023,UNIVERSITY OF NEBRASKA MEDICAL CENTER,UNITED STATES,PROJECT_END,2025-05-04,2025-02-28,2026-02-28
10652309,R01NS113823,5R01NS113823-05,2023,MASSACHUSETTS GENERAL HOSPITAL,UNITED STATES,BUDGET_END,2025-05-04,2025-06-30,2026-06-30
10652309,R01NS113823,5R01NS113823-05,2023,MASSACHUSETTS GENERAL HOSPITAL,UNITED STATES,PROJECT_END,2025-05-04,2025-06-30,2026-06-30
10656181,K23DK122127,5K23DK122127-05,2023,MASSACHUSETTS GENERAL HOSPITAL,UNITED STATES,BUDGET_END,2025-05-04,2024-11-30,2025-11-30
10656181,K23DK122127,5K23DK122127-05,2023,MASSACHUSETTS GENERAL HOSPITAL,UNITED STATES,PROJECT_END,2025-05-04,2024-11-30,2025-11-30
10657577,I01CX001969,5I01CX001969-04,2023,BIRMINGHAM VA MEDICAL CENTER,UNITED STATES,PROJECT_END,2025-05-04,2024-12-31,2025-03-31
10657577,I01CX001969,5I01CX001969-04,2023,BIRMINGHAM VA MEDICAL CENTER,UNITED STATES,PROJECT_START,2025-05-04,2020-04-01,2020-07-01
10661627,R35GM133751,5R35GM133751-05,2023,UNIVERSITY OF TEXAS DALLAS,UNITED STATES,BUDGET_END,2025-05-04,2025-06-30,2025-05-14
10661627,R35GM133751,5R35GM133751-05,2023,UNIVERSITY OF TEXAS DALLAS,UNITED STATES,PROJECT_END,2025-05-04,2025-06-30,2025-05-14
10663375,R01AG076198,5R01AG076198-03,2023,TRUSTEES OF INDIANA UNIVERSITY,UNITED STATES,BUDGET_END,2025-05-04,2025-05-31,2025-11-30
10663375,R01AG076198,5R01AG076198-03,2023,TRUSTEES OF INDIANA UNIVERSITY,UNITED STATES,PROJECT_END,2025-05-04,2025-05-31,2025-11-30
10663901,R35GM133483,5R35GM133483-05,2023,UNIVERSITY OF NORTH CAROLINA GREENSBORO,UNITED STATES,BUDGET_END,2025-05-04,2025-07-31,2024-11-30
10663901,R35GM133483,5R35GM133483-05,2023,UNIVERSITY OF NORTH CAROLINA GREENSBORO,UNITED STATES,PROJECT_END,2025-05-04,2025-07-31,2024-11-30
10668086,R56DK131531,1R56DK131531-01,2022,TULANE UNIVERSITY OF LOUISIANA,UNITED STATES,BUDGET_END,2025-05-04,2025-02-28,2025-06-30
10668086,R56DK131531,1R56DK131531-01,2022,TULANE UNIVERSITY OF LOUISIANA,UNITED STATES,PROJECT_END,2025-05-04,2025-02-28,2025-06-30
10671038,R21MD017658,5R21MD017658-02,2023,UT SOUTHWESTERN MEDICAL CENTER,UNITED STATES,BUDGET_END,2025-05-04,2025-03-31,2026-03-31
10671038,R21MD017658,5R21MD017658-02,2023,UT SOUTHWESTERN MEDICAL CENTER,UNITED STATES,PROJECT_END,2025-05-04,2025-03-31,2026-03-31
10677802,R01DC001508,5R01DC001508-32,2023,JOHNS HOPKINS UNIVERSITY,UNITED STATES,BUDGET_END,2025-05-04,2025-08-31,2025-04-30
10677802,R01DC001508,5R01DC001508-32,2023,JOHNS HOPKINS UNIVERSITY,UNITED STATES,PROJECT_END,2025-05-04,2025-08-31,2025-04-30
10683084,R01MH126580,5R01MH126580-03,2023,KAISER FOUNDATION RESEARCH INSTITUTE,UNITED STATES,BUDGET_END,2025-05-04,2025-06-30,2026-06-30
10683084,R01MH126580,5R01MH126580-03,2023,KAISER FOUNDATION RESEARCH INSTITUTE,UNITED STATES,PROJECT_END,2025-05-04,2025-06-30,2026-06-30
10684055,R21HD109616,5R21HD109616-02,2023,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",UNITED STATES,BUDGET_END,2025-05-04,2025-07-31,2026-07-31
10684055,R21HD109616,5R21HD109616-02,2023,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",UNITED STATES,PROJECT_END,2025-05-04,2025-07-31,2026-07-31
10684147,R01GM114080,5R01GM114080-08,2023,NORTH DAKOTA STATE UNIVERSITY,UNITED STATES,BUDGET_END,2025-05-04,2025-08-31,2024-11-15
10684147,R01GM114080,5R01GM114080-08,2023,NORTH DAKOTA STATE UNIVERSITY,UNITED STATES,PROJECT_END,2025-05-04,2025-08-31,2024-11-15
10687021,R01HL151765,5R01HL151765-05,2023,FRED HUTCHINSON CANCER CENTER,UNITED STATES,BUDGET_END,2025-05-04,2025-04-30,2026-04-30
10687021,R01HL151765,5R01HL151765-05,2023,FRED HUTCHINSON CANCER CENTER,UNITED STATES,PROJECT_END,2025-05-04,2025-04-30,2026-04-30
10688279,K99EB032749,5K99EB032749-02,2023,MASSACHUSETTS GENERAL HOSPITAL,UNITED STATES,BUDGET_END,2025-05-04,2024-11-30,2025-04-30
10688279,K99EB032749,5K99EB032749-02,2023,MASSACHUSETTS GENERAL HOSPITAL,UNITED STATES,PROJECT_END,2025-05-04,2024-11-30,2025-04-30
10689318,R03AG074063,5R03AG074063-02,2023,YALE UNIVERSITY,UNITED STATES,BUDGET_END,2025-05-04,2025-05-31,2026-05-31
10689318,R03AG074063,5R03AG074063-02,2023,YALE UNIVERSITY,UNITED STATES,PROJECT_END,2025-05-04,2025-05-31,2026-05-31
10692824,R01EY022428,5R01EY022428-10,2023,NEW YORK UNIVERSITY,UNITED STATES,BUDGET_END,2025-05-04,2025-07-31,2025-05-31
10692824,R01EY022428,5R01EY022428-10,2023,NEW YORK UNIVERSITY,UNITED STATES,PROJECT_END,2025-05-04,2025-07-31,2025-05-31
10695902,F31MD017471,5F31MD017471-02,2024,UNIV OF MASSACHUSETTS MED SCH WORCESTER,UNITED STATES,PROJECT_END,2025-05-04,2026-08-31,2025-08-31
10702007,K00MH136687,8K00MH136687-03,2024,UNIVERSITY OF PUERTO RICO MED SCIENCES,UNITED STATES,PROJECT_END,2025-05-04,2028-02-28,2025-02-28
10702074,K00ES036895,8K00ES036895-03,2024,UNIVERSITY OF SOUTHERN CALIFORNIA,UNITED STATES,PROJECT_END,2025-05-04,2027-12-31,2024-12-31
10703227,R21TW012390,5R21TW012390-02,2023,UNIVERSITY OF MINNESOTA,UNITED STATES,BUDGET_END,2025-05-04,2025-06-30,2026-06-30
10703227,R21TW012390,5R21TW012390-02,2023,UNIVERSITY OF MINNESOTA,UNITED STATES,PROJECT_END,2025-05-04,2025-06-30,2026-06-30
10703441,UG3NS125182,5UG3NS125182-02,2024,"TRANSTIMULATION RESEARCH, INC.",UNITED STATES,BUDGET_END,2025-05-04,2025-02-28,2025-08-31
10703441,UG3NS125182,5UG3NS125182-02,2024,"TRANSTIMULATION RESEARCH, INC.",UNITED STATES,PROJECT_END,2025-05-04,2025-02-28,2025-08-31
10725858,R21DK137191,1R21DK137191-01,2023,UNIVERSITY OF HOUSTON,UNITED STATES,BUDGET_END,2025-05-04,2026-06-30,2025-04-30
10725858,R21DK137191,1R21DK137191-01,2023,UNIVERSITY OF HOUSTON,UNITED STATES,PROJECT_END,2025-05-04,2026-06-30,2025-04-30
10728000,R21AR083097,1R21AR083097-01,2023,ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,UNITED STATES,BUDGET_END,2025-05-04,2025-06-30,2026-06-30
10728000,R21AR083097,1R21AR083097-01,2023,ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,UNITED STATES,PROJECT_END,2025-05-04,2025-06-30,2026-06-30
10742538,R21DK133754,1R21DK133754-01A1,2023,QUEEN'S MEDICAL CENTER,UNITED STATES,BUDGET_END,2025-05-04,2026-08-14,2025-04-30
10742538,R21DK133754,1R21DK133754-01A1,2023,QUEEN'S MEDICAL CENTER,UNITED STATES,PROJECT_END,2025-05-04,2026-08-14,2025-04-30
10745641,F31DK130254,5F31DK130254-03,2024,HARVARD MEDICAL SCHOOL,UNITED STATES,BUDGET_END,2025-05-04,2024-11-30,2025-04-25
10745641,F31DK130254,5F31DK130254-03,2024,HARVARD MEDICAL SCHOOL,UNITED STATES,PROJECT_END,2025-05-04,2024-11-30,2025-04-25
10746094,R01DK128132,5R01DK128132-03,2024,UNIVERSITY OF ALABAMA AT BIRMINGHAM,UNITED STATES,PROJECT_END,2025-05-04,2025-11-30,2024-11-30
