date_added,appl_id,project_num,activity_code,project_title,org_name,project_start_date,new_project_end_date,old_project_end_date,budget_start,new_budget_end_date,old_budget_end_date,new_award_amount,old_award_amount,award_amount_change
2024-05-04 04:05:42,10868380,1R34MH133768-01A1,R34,Development and Preliminary Trial of a Digital Transdiagnostic CBT Intervention for Transgender Adolescents,LURIE CHILDREN'S HOSPITAL OF CHICAGO,2024-05-01 12:05:00,2025-03-21 12:03:00,2027-03-31 12:03:00,2024-05-01 12:05:00,2025-03-21 12:03:00,2025-03-31 12:03:00,249765,249765,0
2024-07-20 04:07:58,10924846,1R21MH135779-01A1,R21,Formative work for the development of an intervention to support combined HIV/syphilis self-testing and linkage to prevention and treatment services for transgender women in South Africa,UNIVERSITY OF COLORADO DENVER,2024-07-15 12:07:00,2025-03-21 12:03:00,2026-05-31 12:05:00,2024-07-15 12:07:00,2025-03-21 12:03:00,2025-05-31 12:05:00,211326,211326,0
2024-07-20 04:07:58,10994407,1R21AI178840-01A1,R21,Defining the neovaginal microbiome after gender affirming vaginoplasty,CASE WESTERN RESERVE UNIVERSITY,2024-07-17 12:07:00,2025-03-21 12:03:00,2026-05-31 12:05:00,2024-07-17 12:07:00,2025-03-21 12:03:00,2025-05-31 12:05:00,241500,241500,0
2024-08-17 04:08:08,11020551,1R21DA060856-01A1,R21,CHAMPION - Combining HIV And Stimulant Prevention and Treatment Interventions Optimized for HIV-Negative MSM,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",2024-08-15 12:08:00,2025-03-21 12:03:00,2026-07-31 12:07:00,2024-08-15 12:08:00,2025-03-21 12:03:00,2025-07-31 12:07:00,202308,202308,0
2024-08-31 04:08:14,10975992,1T32MD019780-01,T32,ADVANCE SGM Health for Research Diversity,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2024-08-29 12:08:00,2025-03-21 12:03:00,2029-03-31 12:03:00,2024-08-29 12:08:00,2025-03-21 12:03:00,2025-03-31 12:03:00,250060,250060,0
2024-09-07 04:09:48,10852568,1U24DK138889-01,U24,VCU National Coordinating Center for Advancing Gender Inclusive Excellence,VIRGINIA COMMONWEALTH UNIVERSITY,2024-09-02 12:09:00,2025-03-21 12:03:00,2029-07-31 12:07:00,2024-09-02 12:09:00,2025-03-21 12:03:00,2025-07-31 12:07:00,521354,521354,0
2024-09-07 04:09:48,10917268,5R36DA058819-02,R36,Identifying Transdiagnostic Intervention Targets for PTSD-SUD Comorbidity in a Vulnerable Population: A Mixed-Method Study,HUNTER COLLEGE,2023-09-01 12:09:00,2025-03-21 12:03:00,2025-08-31 12:08:00,2024-09-01 12:09:00,2025-03-21 12:03:00,2025-08-31 12:08:00,47057,47057,0
2024-09-07 04:09:48,10933397,5R34DA058191-02,R34,Proud to Quit (P2Q): A Person-centered mobile technology intervention for smoking cessation among transgender adults,UNIVERSITY OF COLORADO DENVER,2023-09-30 12:09:00,2025-03-21 12:03:00,2026-08-31 12:08:00,2024-09-01 12:09:00,2025-03-21 12:03:00,2025-08-31 12:08:00,234262,234262,0
2024-09-07 04:09:48,11009234,1R21MH136915-01A1,R21,"Impact of geographic mobility on PrEP and HIV care outcomes among Latino gay, bisexual and other men who have sex with men",NEW YORK BLOOD CENTER,2024-09-01 12:09:00,2025-03-21 12:03:00,2026-06-30 12:06:00,2024-09-01 12:09:00,2025-03-21 12:03:00,2025-06-30 12:06:00,308371,308371,0
2024-09-07 04:09:48,11046173,3P30AI117943-10S1,P30,Partnering and Programming for a BIPOC SGM Pathway to HIV Research,NORTHWESTERN UNIVERSITY AT CHICAGO,2015-04-09 12:04:00,2025-03-21 12:03:00,2026-04-30 12:04:00,2024-09-01 12:09:00,2025-08-31 12:08:00,2025-08-31 12:08:00,1200000,1200000,0
2024-09-07 04:09:48,11145379,7R21DA058575-02,R21,Tailoring Delivery of LongActing PrEP for Cisgender (MSM) who Use Methamphetamine,"HARVARD PILGRIM HEALTH CARE, INC.",2023-09-01 12:09:00,2025-03-21 12:03:00,2025-08-31 12:08:00,2024-09-01 12:09:00,2025-03-21 12:03:00,2025-08-31 12:08:00,220370,220370,0
2024-01-06 04:01:03,10757639,5D43TW011324-05,D43,Malaysian Implementation Science Training (MIST) Program in HIV,YALE UNIVERSITY,2020-04-22 12:04:00,2025-03-21 12:03:00,2025-12-31 12:12:00,2024-01-01 12:01:00,2025-03-21 12:03:00,2025-12-31 12:12:00,297920,297920,0
2024-06-01 04:06:40,10844443,5R01NR019512-05,R01,Harnessing the power of peer navigation and mHealth to reduce health disparities in Appalachia,WAKE FOREST UNIVERSITY HEALTH SCIENCES,2020-08-27 12:08:00,2025-03-21 12:03:00,2025-05-31 12:05:00,2024-06-01 12:06:00,2025-03-21 12:03:00,2025-05-31 12:05:00,439496,439496,0
2024-08-26 11:08:21,10951379,1R21MD019829-01,R21,The Roles of Parental Mental Health and Help-Seeking: Utilizing a Family Systems Approach to Upstream Suicide Prevention for Sexual Minority Youth,UNIVERSITY OF SOUTHERN CALIFORNIA,2024-08-20 12:08:00,2025-03-21 12:03:00,2026-06-30 12:06:00,2024-08-20 12:08:00,2025-03-21 12:03:00,2025-06-30 12:06:00,269438,269438,0
2024-08-26 11:08:21,11000740,2U54MD007598-16,U54,Center for Accelerating Excellence in Translational Science (AXIS),CHARLES R. DREW UNIVERSITY OF MED & SCI,2009-09-28 12:09:00,2025-03-21 12:03:00,2029-05-31 12:05:00,2024-08-23 12:08:00,2025-03-21 12:03:00,2025-05-31 12:05:00,4351410,4351410,0
2024-08-26 11:08:21,11000741,2U54MD007598-16,U54,Administrative Core,CHARLES R. DREW UNIVERSITY OF MED & SCI,2009-09-28 12:09:00,2025-03-21 12:03:00,2029-05-31 12:05:00,2024-07-01 12:07:00,2025-03-21 12:03:00,2025-06-30 12:06:00,562817,562817,0
2024-08-26 11:08:21,11000742,2U54MD007598-16,U54,Research Capacity Core,CHARLES R. DREW UNIVERSITY OF MED & SCI,2009-09-28 12:09:00,2025-03-21 12:03:00,2029-05-31 12:05:00,2024-07-01 12:07:00,2025-03-21 12:03:00,2025-06-30 12:06:00,1506571,1506571,0
2024-08-26 11:08:21,11000743,2U54MD007598-16,U54,Investigator Development Core,CHARLES R. DREW UNIVERSITY OF MED & SCI,2009-09-28 12:09:00,2025-03-21 12:03:00,2029-05-31 12:05:00,2024-07-01 12:07:00,2025-03-21 12:03:00,2025-06-30 12:06:00,517196,517196,0
2024-08-26 11:08:21,11000744,2U54MD007598-16,U54,Community Engagement Core,CHARLES R. DREW UNIVERSITY OF MED & SCI,2009-09-28 12:09:00,2025-03-21 12:03:00,2029-05-31 12:05:00,2024-07-01 12:07:00,2025-03-21 12:03:00,2025-06-30 12:06:00,308289,308289,0
2024-08-26 11:08:21,11000745,2U54MD007598-16,U54,Recruitment Core,CHARLES R. DREW UNIVERSITY OF MED & SCI,2009-09-28 12:09:00,2025-03-21 12:03:00,2029-05-31 12:05:00,2024-07-01 12:07:00,2025-03-21 12:03:00,2025-06-30 12:06:00,307063,307063,0
2024-08-26 11:08:21,11000746,2U54MD007598-16,U54,"Development and Therapeutic Efficacy of a Novel Lactate Transporter inhibitor (MCT4) CB-202 in tumors that overexpress MCT4, such as Triple-Negative Breast Cancer (TNBC) and Acute Myeloid Leukemia (AL",CHARLES R. DREW UNIVERSITY OF MED & SCI,2009-09-28 12:09:00,2025-03-21 12:03:00,2029-05-31 12:05:00,2024-07-01 12:07:00,2025-03-21 12:03:00,2025-06-30 12:06:00,366162,366162,0
2024-08-26 11:08:21,11000747,2U54MD007598-16,U54,Assessment of Latino SMM Family Relationships and Health Outcomes. Latino sexual minority men (LSMM),CHARLES R. DREW UNIVERSITY OF MED & SCI,2009-09-28 12:09:00,2025-03-21 12:03:00,2029-05-31 12:05:00,2024-07-01 12:07:00,2025-03-21 12:03:00,2025-06-30 12:06:00,400681,400681,0
2024-08-26 11:08:21,11000748,2U54MD007598-16,U54,Phase I/II trial of green tea and quercetin in docetaxel chemotherapy,CHARLES R. DREW UNIVERSITY OF MED & SCI,2009-09-28 12:09:00,2025-03-21 12:03:00,2029-05-31 12:05:00,2024-07-01 12:07:00,2025-03-21 12:03:00,2025-06-30 12:06:00,382631,382631,0
2024-08-26 11:08:21,11018656,3R01DK130864-03S1,R01,The role of circulating meta-inflammatory monocytes in adolescent insulin resistance,UNIVERSITY OF MICHIGAN AT ANN ARBOR,2022-08-01 12:08:00,2025-03-21 12:03:00,2026-05-31 12:05:00,2024-08-15 12:08:00,2025-03-21 12:03:00,2025-05-31 12:05:00,99999,99999,0
2024-09-14 04:09:49,11178181,3R01TW012392-03S1,R01,Buddhism and HIV Stigma in Thailand: An Intervention Study,UNIVERSITY OF CALIFORNIA LOS ANGELES,2022-09-11 12:09:00,2025-03-21 12:03:00,2025-06-30 12:06:00,2024-09-11 12:09:00,2025-03-21 12:03:00,2025-06-30 12:06:00,100000,100000,0
2024-08-03 04:08:44,10867142,1R61MH133710-01A1,R61,Targeting Minority Stressors to Improve Eating Disorder Symptoms in Sexual Minority Individuals with Eating Disorders,AUBURN UNIVERSITY AT AUBURN,2024-08-01 12:08:00,2025-03-21 12:03:00,2026-06-30 12:06:00,2024-08-01 12:08:00,2025-03-21 12:03:00,2025-06-30 12:06:00,978986,978986,0
2024-08-03 04:08:44,10981148,1R01DA059480-01A1,R01,Elucidating minority stress influences on tobacco use at the intersection of sexual orientation and rurality,UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,2024-08-01 12:08:00,2025-03-21 12:03:00,2029-05-31 12:05:00,2024-08-01 12:08:00,2025-03-21 12:03:00,2025-05-31 12:05:00,406246,406246,0
2024-08-03 04:08:44,11046172,3P30AI117943-10S1,P30,Third Coast Center for AIDS Research,NORTHWESTERN UNIVERSITY AT CHICAGO,2015-04-09 12:04:00,2025-03-21 12:03:00,2026-04-30 12:04:00,2024-08-01 12:08:00,2025-03-21 12:03:00,2026-04-30 12:04:00,1200000,1200000,0
2024-08-03 04:08:44,11081972,4UH3AI169658-03,UH3,MyPEEPS Mobile LITE:  Limited Interaction Efficacy Trial of MyPEEPS Mobile to Reduce HIV Incidence and Better Understand the Epidemiology of HIV among YMSM,COLUMBIA UNIVERSITY HEALTH SCIENCES,2022-09-01 12:09:00,2025-03-21 12:03:00,2027-07-31 12:07:00,2024-08-01 12:08:00,2025-03-21 12:03:00,2025-07-31 12:07:00,2497744,2497744,0
2024-08-03 04:08:44,11081973,4UH3AI169631-03,UH3,Keeping it LITE 2: Exploring HIV Risk in Vulnerable Youth with Limited Interaction and Digital Health Intervention (LITE-2),UNIVERSITY OF ILLINOIS AT CHICAGO,2022-05-19 12:05:00,2025-03-21 12:03:00,2027-07-31 12:07:00,2024-08-01 12:08:00,2025-03-21 12:03:00,2025-07-31 12:07:00,1627431,1627431,0
2024-08-03 04:08:44,11100046,4R00DA055508-03,R00,A Gender-Affirming Stigma Intervention to Improve Substance Misuse and HIV Risk among Transgender Women,ILLINOIS INSTITUTE OF TECHNOLOGY,2022-08-01 12:08:00,2025-03-21 12:03:00,2027-07-31 12:07:00,2024-08-01 12:08:00,2025-03-21 12:03:00,2025-07-31 12:07:00,249000,249000,0
2024-10-04 10:10:56,11101043,1R21DA062591-01,R21,Optimizing long-acting injectable PrEP strategies for sexual minority men who use methamphetamine,GRADUATE SCHOOL OF PUBLIC HEALTH AND HEALTH POLICY,2024-09-30 12:09:00,2025-03-21 12:03:00,2026-09-29 12:09:00,2024-09-30 12:09:00,2025-03-21 12:03:00,2026-09-29 12:09:00,420319,420319,0
2024-12-07 04:12:42,10975364,5UM1AI154468-05,UM1,ICAP Clinical Trials Unit,COLUMBIA UNIVERSITY HEALTH SCIENCES,2020-12-01 12:12:00,2025-03-21 12:03:00,2027-11-30 12:11:00,2024-12-01 12:12:00,2025-03-21 12:03:00,2025-11-30 12:11:00,820936,820936,0
2024-12-07 04:12:42,10987016,5UM1AI069463-19,UM1,Wits HIV Research Group CLINICAL TRIAL UNIT (CTU) reapplication,"WITS HEALTH CONSORTIUM (PTY), LTD",2007-03-15 12:03:00,2025-03-21 12:03:00,2027-11-30 12:11:00,2024-12-01 12:12:00,2025-03-21 12:03:00,2025-11-30 12:11:00,943730,943730,0
2024-12-07 04:12:42,11036909,1R34MH134912-01A1,R34,Youth Empowerment and Safety Intervention for Systems-involved Sexual and Gender Minority Youth at Risk of Suicide,CASE WESTERN RESERVE UNIVERSITY,2024-12-05 12:12:00,2025-03-21 12:03:00,2027-11-30 12:11:00,2024-12-05 12:12:00,2025-03-21 12:03:00,2025-11-30 12:11:00,279366,279366,0
2023-12-02 04:12:51,10740848,5R34MH129187-03,R34,Brothers building brothers by breaking barriers (B6): A resilience-focused intervention for young Black gay and bisexual men living with HIV,EMORY UNIVERSITY,2022-01-01 12:01:00,2025-03-21 12:03:00,2025-11-30 12:11:00,2023-12-01 12:12:00,2025-03-21 12:03:00,2025-11-30 12:11:00,234600,234600,0
2024-02-03 04:02:44,10764276,5U01DA036939-10,U01,Multilevel Influences on HIV and Substance Use in a YMSM cohort,NORTHWESTERN UNIVERSITY AT CHICAGO,2014-04-15 12:04:00,2025-03-21 12:03:00,2025-04-30 12:04:00,2024-02-01 12:02:00,2025-03-21 12:03:00,2025-04-30 12:04:00,2747259,2747259,0
2024-02-03 04:02:44,10783810,5R21MH129186-02,R21,"Expanding ""Safe Spaces 4 Sexual Health,"" a Mobile Van HIV/STI Testing and Care Linkage Strategy, for Black MSM in online spaces",JOHNS HOPKINS UNIVERSITY,2023-02-10 12:02:00,2025-03-21 12:03:00,2026-01-31 12:01:00,2024-02-01 12:02:00,2025-03-21 12:03:00,2026-01-31 12:01:00,286563,286563,0
2024-05-11 04:05:51,10798344,5U01AI156874-04,U01,Effectiveness of Relationship Education for Reducing HIV Incidence in Men Who Have Sex with Men,NORTHWESTERN UNIVERSITY AT CHICAGO,2021-04-01 12:04:00,2025-03-21 12:03:00,2027-03-31 12:03:00,2024-04-01 12:04:00,2025-03-21 12:03:00,2025-03-31 12:03:00,752184,752184,0
2024-05-11 04:05:51,11032166,4UH3AI169655-03,UH3,Multilevel strategies to understand and modify the role of structural and environmental context on HIV inequities for sexual and gender minorities of color,GEORGE WASHINGTON UNIVERSITY,2022-03-18 12:03:00,2025-03-21 12:03:00,2027-04-30 12:04:00,2024-05-06 12:05:00,2025-03-21 12:03:00,2025-04-30 12:04:00,2068431,2068431,0
2024-05-25 04:05:56,10821455,5R25MH126703-04,R25,Pipeline to Graduate Education and Careers in Behavioral and Social Science Research for URM Undergraduates: Addressing HIV in Sexual and Gender Minority Communities,UNIVERSITY OF MICHIGAN AT ANN ARBOR,2021-06-01 12:06:00,2025-03-21 12:03:00,2026-03-31 12:03:00,2024-04-01 12:04:00,2025-03-21 12:03:00,2025-03-31 12:03:00,247641,247641,0
2024-07-06 04:07:38,10768457,1T32DA057926-01A1,T32,Building an interprofessional and diverse workforce in substance use and pain,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,2024-07-01 12:07:00,2025-03-21 12:03:00,2029-06-30 12:06:00,2024-07-01 12:07:00,2025-03-21 12:03:00,2025-06-30 12:06:00,202337,202337,0
2024-07-06 04:07:38,10872219,5R01NR020309-04,R01,Harnessing the power of technology to develop a population-based HIV prevention program for trans girls,CENTER FOR INNOVATIVE PUBLIC HEALTH RESEARCH,2021-09-08 12:09:00,2025-03-21 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-03-21 12:03:00,2025-06-30 12:06:00,472086,472086,0
2024-07-06 04:07:38,10874754,5U01DA036926-10,U01,Using Longitudinal Research to Engage African American and Latinx Sexual- and Gender-Minority Youth in the HIV Prevention and Care Continua and Reduce HIV/AIDS-Related Disparities,CHILDREN'S HOSPITAL OF LOS ANGELES,2015-08-15 12:08:00,2025-03-21 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-03-21 12:03:00,2025-06-30 12:06:00,2909986,2909986,0
2024-07-06 04:07:38,10879037,5R01NR020437-04,R01,"Characterizing intersecting sexual, gender, and race-based stigmas affecting communities of US transgender women and cisgender men who are sexually active with men",JOHNS HOPKINS UNIVERSITY,2021-09-22 12:09:00,2025-03-21 12:03:00,2026-06-30 12:06:00,2024-07-01 12:07:00,2025-03-21 12:03:00,2025-06-30 12:06:00,768731,768731,0
